,title,section,full_text,summ_text,questions,answers
1989,user experience,Theory,"The computational analysis of machine learning algorithms and their performance is a branch of theoretical computer science known as computational learning theory. Because training sets are finite and the future is uncertain, learning theory usually does not yield guarantees of the performance of algorithms. Instead, probabilistic bounds on the performance are quite common. The bias–variance decomposition is one way to quantify generalization error.
","The computational analysis of machine learning algorithms and their performance is a branch of theoretical computer science known as computational learning theory. Because training sets are finite and the future is uncertain, learning theory usually does not yield guarantees of the performance of algorithms.","[' What is the branch of theoretical computer science known as?', ' What does computational analysis of machine learning algorithms and their performance do?', ' Training sets are finite and the future is uncertain, what does learning theory usually not yield?']","['computational learning theory', 'computational learning theory', 'guarantees of the performance of algorithms']"
1990,user experience,Theory,"For the best performance in the context of generalization, the complexity of the hypothesis should match the complexity of the function underlying the data. If the hypothesis is less complex than the function, then the model has under fitted the data. If the complexity of the model is increased in response, then the training error decreases. But if the hypothesis is too complex, then the model is subject to overfitting and generalization will be poorer.","For the best performance in the context of generalization, the complexity of the hypothesis should match the complexity of the function underlying the data. If the hypothesis is less complex than the function, then the model has under fitted the data.","[' What should the complexity of the hypothesis match?', ' If the hypothesis is less complex than the function, then the model has under fitted what?']","['the complexity of the function underlying the data', 'the data']"
1991,user experience,Theory,"In addition to performance bounds, learning theorists study the time complexity and feasibility of learning. In computational learning theory, a computation is considered feasible if it can be done in polynomial time. There are two kinds of time complexity results: Positive results show that a certain class of functions can be learned in polynomial time. Negative results show that certain classes cannot be learned in polynomial time.
","In addition to performance bounds, learning theorists study the time complexity and feasibility of learning. In computational learning theory, a computation is considered feasible if it can be done in polynomial time.","[' What do learning theorists study in addition to performance bounds?', ' What is considered feasible in computational learning theory if it can be done in polynomial time?']","['the time complexity and feasibility of learning', 'a computation']"
1992,user experience,Applications,"In 2006, the media-services provider Netflix held the first ""Netflix Prize"" competition to find a program to better predict user preferences and improve the accuracy of its existing Cinematch movie recommendation algorithm by at least 10%.  A joint team made up of researchers from AT&T Labs-Research in collaboration with the teams Big Chaos and Pragmatic Theory built an ensemble model to win the Grand Prize in 2009 for $1 million. Shortly after the prize was awarded, Netflix realized that viewers' ratings were not the best indicators of their viewing patterns (""everything is a recommendation"") and they changed their recommendation engine accordingly. In 2010 The Wall Street Journal wrote about the firm Rebellion Research and their use of machine learning to predict the financial crisis. In 2012, co-founder of Sun Microsystems, Vinod Khosla, predicted that 80% of medical doctors' jobs would be lost in the next two decades to automated machine learning medical diagnostic software. In 2014, it was reported that a machine learning algorithm had been applied in the field of art history to study fine art paintings and that it may have revealed previously unrecognized influences among artists. In 2019 Springer Nature published the first research book created using machine learning. In 2020, machine learning technology was used to help make diagnoses and aid researchers in developing a cure for COVID-19. Machine learning is recently applied to predict the green behavior of human-being. Recently, machine learning technology is also applied to optimise smartphone's performance and thermal behaviour based on the user's interaction with the phone.","In 2006, the media-services provider Netflix held the first ""Netflix Prize"" competition to find a program to better predict user preferences and improve the accuracy of its existing Cinematch movie recommendation algorithm by at least 10%. A joint team made up of researchers from AT&T Labs-Research in collaboration with the teams Big Chaos and Pragmatic Theory built an ensemble model to win the Grand Prize in 2009 for $1 million.","[' In what year did Netflix hold the first ""Netflix Prize"" competition?', ' What was the goal of the first competition for a program to better predict user preferences and improve the accuracy of its existing Cinematch movie recommendation algorithm?', ' In 2006, what was the name of the competition held by the media-service provider Netflix?', ' Who built an ensemble model to win the Grand Prize in 2009?', ' What was the prize for the ensemble model?', ' How much did the model win?']","['2006', 'at least 10%.', 'Netflix Prize', 'A joint team made up of researchers from AT&T Labs-Research in collaboration with the teams Big Chaos and Pragmatic Theory', '$1\xa0million', '$1\xa0million']"
1993,user experience,Limitations,"Although machine learning has been transformative in some fields, machine-learning programs often fail to deliver expected results. Reasons for this are numerous: lack of (suitable) data, lack of access to the data, data bias, privacy problems, badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems.","Although machine learning has been transformative in some fields, machine-learning programs often fail to deliver expected results. Reasons for this are numerous: lack of (suitable) data, lack of access to the data, data bias, privacy problems, badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems.","[' Machine learning has been transformative in what fields?', ' Why do machine learning programs often fail to deliver expected results?', ' What are some of the problems with algorithms?', ' What is one of the issues with evaluation?']","['some fields', 'lack of (suitable) data', 'badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems', 'lack of resources']"
1994,user experience,Limitations,"In 2018, a self-driving car from Uber failed to detect a pedestrian, who was killed after a collision. Attempts to use machine learning in healthcare with the IBM Watson system failed to deliver even after years of time and billions of dollars invested.","In 2018, a self-driving car from Uber failed to detect a pedestrian, who was killed after a collision. Attempts to use machine learning in healthcare with the IBM Watson system failed to deliver even after years of time and billions of dollars invested.","[' In 2018, a self-driving car from what company failed to detect a pedestrian?', "" What was the cause of the pedestrian's death?"", ' In 2018, what system failed to deliver even after years of time and billions of dollars invested?']","['Uber', 'after a collision', 'IBM Watson']"
1995,user experience,Limitations,"Machine learning has been used as a strategy to update the evidence related to systematic review and increased reviewer burden related to the growth of biomedical literature. While it has improved with training sets, it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research themselves.","Machine learning has been used as a strategy to update the evidence related to systematic review and increased reviewer burden related to the growth of biomedical literature. While it has improved with training sets, it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research themselves.","[' Machine learning has been used to update the evidence related to what?', ' What has increased reviewer burden related to the growth of biomedical literature?', ' How has machine learning improved with training sets?', ' To reduce the workload without limiting the necessary sensitivity for the findings research themselves?']","['systematic review', 'Machine learning', 'it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research themselves', 'Machine learning']"
1996,user experience,Model assessments,"Classification of machine learning models can be validated by accuracy estimation techniques like the holdout method, which splits the data in a training and test set (conventionally 2/3 training set and 1/3 test set designation) and evaluates the performance of the training model on the test set. In comparison, the K-fold-cross-validation method randomly partitions the data into K subsets and then K experiments are performed each respectively considering 1 subset for evaluation and the remaining K-1 subsets for training the model. In addition to the holdout and cross-validation methods, bootstrap, which samples n instances with replacement from the dataset, can be used to assess model accuracy.","Classification of machine learning models can be validated by accuracy estimation techniques like the holdout method, which splits the data in a training and test set (conventionally 2/3 training set and 1/3 test set designation) and evaluates the performance of the training model on the test set. In comparison, the K-fold-cross-validation method randomly partitions the data into K subsets and then K experiments are performed each respectively considering 1 subset for evaluation and the remaining K-1 subsets for training the model.","[' What can be validated by accuracy estimation techniques like the holdout method?', ' What splits the data in a training and test set and evaluates the performance of the training model on the test set?', ' What method randomly partitions the data into K subsets?', ' What is performed each considering 1 subset for evaluation and the remaining K-1 subset to train the model?']","['Classification of machine learning models', 'holdout method', 'K-fold-cross-validation', 'K experiments']"
1997,user experience,Model assessments,"In addition to overall accuracy, investigators frequently report sensitivity and specificity meaning True Positive Rate (TPR) and True Negative Rate (TNR) respectively. Similarly, investigators sometimes report the false positive rate (FPR) as well as the false negative rate (FNR). However, these rates are ratios that fail to reveal their numerators and denominators. The total operating characteristic (TOC) is an effective method to express a model's diagnostic ability. TOC shows the numerators and denominators of the previously mentioned rates, thus TOC provides more information than the commonly used receiver operating characteristic (ROC) and ROC's associated area under the curve (AUC).","In addition to overall accuracy, investigators frequently report sensitivity and specificity meaning True Positive Rate (TPR) and True Negative Rate (TNR) respectively. Similarly, investigators sometimes report the false positive rate (FPR) as well as the false negative rate (FNR).","[' What do investigators often report in addition to overall accuracy?', ' What are TPR and TNR?']","['sensitivity and specificity', 'True Positive Rate (TPR) and True Negative Rate']"
1998,user experience,Ethics,"Machine learning poses a host of ethical questions. Systems which are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitizing cultural prejudices. For example, in 1988, the UK's Commission for Racial Equality found that St. George's Medical School had been using a computer program trained from data of previous admissions staff and this program had denied nearly 60 candidates who were found to be either women or had non-European sounding names. Using job hiring data from a firm with racist hiring policies may lead to a machine learning system duplicating the bias by scoring job applicants by similarity to previous successful applicants. Responsible collection of data and documentation of algorithmic rules used by a system thus is a critical part of machine learning.
","Machine learning poses a host of ethical questions. Systems which are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitizing cultural prejudices.","[' Machine learning poses a host of ethical questions.', ' What may systems trained on datasets collected with biases exhibit upon use?']","['Machine learning poses a host of ethical questions. Systems which are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitizing cultural prejudices.', 'digitizing cultural prejudices']"
1999,user experience,Ethics,"AI can be well-equipped to make decisions in technical fields, which rely heavily on data and historical information. These decisions rely on objectivity and logical reasoning. Because human languages contain biases, machines trained on language corpora will necessarily also learn these biases.","AI can be well-equipped to make decisions in technical fields, which rely heavily on data and historical information. These decisions rely on objectivity and logical reasoning.","[' What can AI be well-equipped to make in technical fields?', ' What rely heavily on data and historical information?', ' Decisions rely on what?']","['decisions', 'technical fields', 'objectivity and logical reasoning']"
2000,user experience,Ethics,"Other forms of ethical challenges, not related to personal biases, are seen in health care. There are concerns among health care professionals that these systems might not be designed in the public's interest but as income-generating machines. This is especially true in the United States where there is a long-standing ethical dilemma of improving health care, but also increasing profits. For example, the algorithms could be designed to provide patients with unnecessary tests or medication in which the algorithm's proprietary owners hold stakes. There is  potential for machine learning in health care to provide professionals an additional tool to diagnose, medicate, and plan recovery paths for patients, but this requires these biases to be mitigated.","Other forms of ethical challenges, not related to personal biases, are seen in health care. There are concerns among health care professionals that these systems might not be designed in the public's interest but as income-generating machines.","[' What are other forms of ethical challenges seen in health care?', ' There are concerns among health care professionals that these systems might not be designed in what?']","['not related to personal biases', ""the public's interest""]"
2001,user experience,Hardware,"Since the 2010s, advances in both machine learning algorithms and computer hardware have led to more efficient methods for training deep neural networks (a particular narrow subdomain of machine learning) that contain many layers of non-linear hidden units. By 2019, graphic processing units (GPUs), often with AI-specific enhancements, had displaced CPUs as the dominant method of training large-scale commercial cloud AI. OpenAI estimated the hardware compute used in the largest deep learning projects from AlexNet (2012) to AlphaZero (2017), and found a 300,000-fold increase in the amount of compute required, with a doubling-time trendline of 3.4 months.","Since the 2010s, advances in both machine learning algorithms and computer hardware have led to more efficient methods for training deep neural networks (a particular narrow subdomain of machine learning) that contain many layers of non-linear hidden units. By 2019, graphic processing units (GPUs), often with AI-specific enhancements, had displaced CPUs as the dominant method of training large-scale commercial cloud AI.","[' In what decade did advances in machine learning algorithms and computer hardware lead to more efficient methods for training deep neural networks?', ' Deep neural networks contain many layers of what?', ' Graphic processing units (GPUs) had displaced what in AI-specific enhancements by 2019?', ' What was the dominant method of training large-scale commercial cloud AI?', ' Graphic processing units (GPUs) often had what type of enhancements?']","['2010s', 'non-linear hidden units', 'CPUs', 'CPUs', 'AI-specific']"
2002,block cipher,Summary,"Machine learning (ML) is the study of computer algorithms that can improve automatically through experience and by the use of data. It is seen as a part of artificial intelligence. Machine learning algorithms build a model based on sample data, known as training data, in order to make predictions or decisions without being explicitly programmed to do so. Machine learning algorithms are used in a wide variety of applications, such as in medicine, email filtering, speech recognition, and computer vision, where it is difficult or unfeasible to develop conventional algorithms to perform the needed tasks.",Machine learning (ML) is the study of computer algorithms that can improve automatically through experience and by the use of data. It is seen as a part of artificial intelligence.,"[' What is the study of computer algorithms that can improve automatically through experience and by the use of data?', ' Machine learning is seen as what?']","['Machine learning (ML)', 'artificial intelligence']"
2003,block cipher,Summary,"A subset of machine learning is closely related to computational statistics, which focuses on making predictions using computers; but not all machine learning is statistical learning. The study of mathematical optimization delivers methods, theory and application domains to the field of machine learning. Data mining is a related field of study, focusing on exploratory data analysis through unsupervised learning. Some implementations of machine learning use data and neural networks in a way that mimics the working of a biological brain.  In its application across business problems, machine learning is also referred to as predictive analytics.
","A subset of machine learning is closely related to computational statistics, which focuses on making predictions using computers; but not all machine learning is statistical learning. The study of mathematical optimization delivers methods, theory and application domains to the field of machine learning.","[' What is a subset of machine learning closely related to?', ' What focuses on making predictions using computers?', ' Not all machine learning is what?', ' The study of what delivers methods, theory and application domains?']","['computational statistics', 'computational statistics', 'statistical learning', 'mathematical optimization']"
2004,block cipher,Overview,"Learning algorithms work on the basis that strategies, algorithms, and inferences that worked well in the past are likely to continue working well in the future. These inferences can be obvious, such as ""since the sun rose every morning for the last 10,000 days, it will probably rise tomorrow morning as well"". They can be nuanced, such as ""X% of families have geographically separate species with color variants, so there is a Y% chance that undiscovered black swans exist"".","Learning algorithms work on the basis that strategies, algorithms, and inferences that worked well in the past are likely to continue working well in the future. These inferences can be obvious, such as ""since the sun rose every morning for the last 10,000 days, it will probably rise tomorrow morning as well"".","[' Learning algorithms work on the basis that strategies, algorithms, and inferences that worked well in the past are likely to continue working well in what future?', ' How many days has the temperature risen in the last 10,000 days?', ' What day will it probably rise?']","['the future', 'every morning', 'tomorrow']"
2005,block cipher,Overview,"Machine learning programs can perform tasks without being explicitly programmed to do so. It involves computers learning from data provided so that they carry out certain tasks. For simple tasks assigned to computers, it is possible to program algorithms telling the machine how to execute all steps required to solve the problem at hand; on the computer's part, no learning is needed. For more advanced tasks, it can be challenging for a human to manually create the needed algorithms. In practice, it can turn out to be more effective to help the machine develop its own algorithm, rather than having human programmers specify every needed step.",Machine learning programs can perform tasks without being explicitly programmed to do so. It involves computers learning from data provided so that they carry out certain tasks.,"[' What can machine learning programs do without being explicitly programmed to do?', ' Machine learning involves computers learning from data provided so that they carry out certain tasks?']","['tasks', 'Machine learning']"
2006,block cipher,Overview,"The discipline of machine learning employs various approaches to teach computers to accomplish tasks where no fully satisfactory algorithm is available. In cases where vast numbers of potential answers exist, one approach is to label some of the correct answers as valid. This can then be used as training data for the computer to improve the algorithm(s) it uses to determine correct answers. For example, to train a system for the task of digital character recognition, the MNIST dataset of handwritten digits has often been used.","The discipline of machine learning employs various approaches to teach computers to accomplish tasks where no fully satisfactory algorithm is available. In cases where vast numbers of potential answers exist, one approach is to label some of the correct answers as valid.","[' What discipline uses various approaches to teach computers to accomplish tasks where no fully satisfactory algorithm is available?', ' What is one approach to label some of the correct answers as valid?']","['machine learning', 'machine learning']"
2007,block cipher,History and relationships to other fields,"The term machine learning was coined in 1959 by Arthur Samuel, an American IBMer and pioneer in the field of computer gaming and artificial intelligence. Also the synonym self-teaching computers was used in this time period. A representative book of the machine learning research during the 1960s was the Nilsson's book on Learning Machines, dealing mostly with machine learning for pattern classification. Interest related to pattern recognition continued into the 1970s, as described by Duda and Hart in 1973. In 1981 a report was given on using teaching strategies so that a neural network learns to recognize 40 characters (26 letters, 10 digits, and 4 special symbols) from a computer terminal.","The term machine learning was coined in 1959 by Arthur Samuel, an American IBMer and pioneer in the field of computer gaming and artificial intelligence. Also the synonym self-teaching computers was used in this time period.","[' Who coined the term machine learning in 1959?', ' Who was a pioneer in the field of computer gaming and artificial intelligence?']","['Arthur Samuel', 'Arthur Samuel']"
2008,block cipher,History and relationships to other fields,"Tom M. Mitchell provided a widely quoted, more formal definition of the algorithms studied in the machine learning field: ""A computer program is said to learn from experience E with respect to some class of tasks T and performance measure P if its performance at tasks in T, as measured by P,  improves with experience E."" This definition of the tasks in which machine learning is concerned offers a fundamentally operational definition rather than defining the field in cognitive terms. This follows Alan Turing's proposal in his paper ""Computing Machinery and Intelligence"", in which the question ""Can machines think?"" is replaced with the question ""Can machines do what we (as thinking entities) can do?"".","Tom M. Mitchell provided a widely quoted, more formal definition of the algorithms studied in the machine learning field: ""A computer program is said to learn from experience E with respect to some class of tasks T and performance measure P if its performance at tasks in T, as measured by P,  improves with experience E."" This definition of the tasks in which machine learning is concerned offers a fundamentally operational definition rather than defining the field in cognitive terms. This follows Alan Turing's proposal in his paper ""Computing Machinery and Intelligence"", in which the question ""Can machines think?""","[' Tom M. Mitchell provided a more formal definition of the algorithms studied in what field?', ' What does P do if its performance at tasks in T, as measured by P, improves with experience E?', ' What does Alan Turing\'s paper ""Computing"" offer?', ' What did Alan Turing propose in his paper ""Computing Machinery and Intelligence""?']","['machine learning', 'performance measure', 'the question ""Can machines think?""', '""Can machines think?""']"
2009,block cipher,History and relationships to other fields,"Modern day machine learning has two objectives, one is to classify data based on models which have been developed, the other purpose is to make predictions for future outcomes based on these models. A hypothetical algorithm specific to classifying data may use computer vision of moles coupled with supervised learning in order to train it to classify the cancerous moles. Where as, a machine learning algorithm for stock trading may inform the trader of future potential predictions.","Modern day machine learning has two objectives, one is to classify data based on models which have been developed, the other purpose is to make predictions for future outcomes based on these models. A hypothetical algorithm specific to classifying data may use computer vision of moles coupled with supervised learning in order to train it to classify the cancerous moles.","[' How many objectives does modern day machine learning have?', ' What is the other purpose of machine learning?', ' A hypothetical algorithm specific to classifying data may use what?', ' Computer vision of moles coupled with supervised learning may be used to classify what?']","['two', 'to make predictions for future outcomes based on these models', 'computer vision of moles', 'cancerous moles']"
2010,block cipher,Theory,"A core objective of a learner is to generalize from its experience. Generalization in this context is the ability of a learning machine to perform accurately on new, unseen examples/tasks after having experienced a learning data set. The training examples come from some generally unknown probability distribution (considered representative of the space of occurrences) and the learner has to build a general model about this space that enables it to produce sufficiently accurate predictions in new cases.
","A core objective of a learner is to generalize from its experience. Generalization in this context is the ability of a learning machine to perform accurately on new, unseen examples/tasks after having experienced a learning data set.","[' What is a core objective of a learner?', ' What is generalization in this context?']","['to generalize from its experience', 'the ability of a learning machine to perform accurately on new, unseen examples/tasks after having experienced a learning data set']"
2011,block cipher,Theory,"The computational analysis of machine learning algorithms and their performance is a branch of theoretical computer science known as computational learning theory. Because training sets are finite and the future is uncertain, learning theory usually does not yield guarantees of the performance of algorithms. Instead, probabilistic bounds on the performance are quite common. The bias–variance decomposition is one way to quantify generalization error.
","The computational analysis of machine learning algorithms and their performance is a branch of theoretical computer science known as computational learning theory. Because training sets are finite and the future is uncertain, learning theory usually does not yield guarantees of the performance of algorithms.","[' What is the branch of theoretical computer science known as?', ' What does computational analysis of machine learning algorithms and their performance do?', ' Training sets are finite and the future is uncertain, what does learning theory usually not yield?']","['computational learning theory', 'computational learning theory', 'guarantees of the performance of algorithms']"
2012,block cipher,Theory,"For the best performance in the context of generalization, the complexity of the hypothesis should match the complexity of the function underlying the data. If the hypothesis is less complex than the function, then the model has under fitted the data. If the complexity of the model is increased in response, then the training error decreases. But if the hypothesis is too complex, then the model is subject to overfitting and generalization will be poorer.","For the best performance in the context of generalization, the complexity of the hypothesis should match the complexity of the function underlying the data. If the hypothesis is less complex than the function, then the model has under fitted the data.","[' What should the complexity of the hypothesis match?', ' If the hypothesis is less complex than the function, then the model has under fitted what?']","['the complexity of the function underlying the data', 'the data']"
2013,block cipher,Theory,"In addition to performance bounds, learning theorists study the time complexity and feasibility of learning. In computational learning theory, a computation is considered feasible if it can be done in polynomial time. There are two kinds of time complexity results: Positive results show that a certain class of functions can be learned in polynomial time. Negative results show that certain classes cannot be learned in polynomial time.
","In addition to performance bounds, learning theorists study the time complexity and feasibility of learning. In computational learning theory, a computation is considered feasible if it can be done in polynomial time.","[' What do learning theorists study in addition to performance bounds?', ' What is considered feasible in computational learning theory if it can be done in polynomial time?']","['the time complexity and feasibility of learning', 'a computation']"
2014,block cipher,Applications,"In 2006, the media-services provider Netflix held the first ""Netflix Prize"" competition to find a program to better predict user preferences and improve the accuracy of its existing Cinematch movie recommendation algorithm by at least 10%.  A joint team made up of researchers from AT&T Labs-Research in collaboration with the teams Big Chaos and Pragmatic Theory built an ensemble model to win the Grand Prize in 2009 for $1 million. Shortly after the prize was awarded, Netflix realized that viewers' ratings were not the best indicators of their viewing patterns (""everything is a recommendation"") and they changed their recommendation engine accordingly. In 2010 The Wall Street Journal wrote about the firm Rebellion Research and their use of machine learning to predict the financial crisis. In 2012, co-founder of Sun Microsystems, Vinod Khosla, predicted that 80% of medical doctors' jobs would be lost in the next two decades to automated machine learning medical diagnostic software. In 2014, it was reported that a machine learning algorithm had been applied in the field of art history to study fine art paintings and that it may have revealed previously unrecognized influences among artists. In 2019 Springer Nature published the first research book created using machine learning. In 2020, machine learning technology was used to help make diagnoses and aid researchers in developing a cure for COVID-19. Machine learning is recently applied to predict the green behavior of human-being. Recently, machine learning technology is also applied to optimise smartphone's performance and thermal behaviour based on the user's interaction with the phone.","In 2006, the media-services provider Netflix held the first ""Netflix Prize"" competition to find a program to better predict user preferences and improve the accuracy of its existing Cinematch movie recommendation algorithm by at least 10%. A joint team made up of researchers from AT&T Labs-Research in collaboration with the teams Big Chaos and Pragmatic Theory built an ensemble model to win the Grand Prize in 2009 for $1 million.","[' In what year did Netflix hold the first ""Netflix Prize"" competition?', ' What was the goal of the first competition for a program to better predict user preferences and improve the accuracy of its existing Cinematch movie recommendation algorithm?', ' In 2006, what was the name of the competition held by the media-service provider Netflix?', ' Who built an ensemble model to win the Grand Prize in 2009?', ' What was the prize for the ensemble model?', ' How much did the model win?']","['2006', 'at least 10%.', 'Netflix Prize', 'A joint team made up of researchers from AT&T Labs-Research in collaboration with the teams Big Chaos and Pragmatic Theory', '$1\xa0million', '$1\xa0million']"
2015,block cipher,Limitations,"Although machine learning has been transformative in some fields, machine-learning programs often fail to deliver expected results. Reasons for this are numerous: lack of (suitable) data, lack of access to the data, data bias, privacy problems, badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems.","Although machine learning has been transformative in some fields, machine-learning programs often fail to deliver expected results. Reasons for this are numerous: lack of (suitable) data, lack of access to the data, data bias, privacy problems, badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems.","[' Machine learning has been transformative in what fields?', ' Why do machine learning programs often fail to deliver expected results?', ' What are some of the problems with algorithms?', ' What is one of the issues with evaluation?']","['some fields', 'lack of (suitable) data', 'badly chosen tasks and algorithms, wrong tools and people, lack of resources, and evaluation problems', 'lack of resources']"
2016,block cipher,Limitations,"In 2018, a self-driving car from Uber failed to detect a pedestrian, who was killed after a collision. Attempts to use machine learning in healthcare with the IBM Watson system failed to deliver even after years of time and billions of dollars invested.","In 2018, a self-driving car from Uber failed to detect a pedestrian, who was killed after a collision. Attempts to use machine learning in healthcare with the IBM Watson system failed to deliver even after years of time and billions of dollars invested.","[' In 2018, a self-driving car from what company failed to detect a pedestrian?', "" What was the cause of the pedestrian's death?"", ' In 2018, what system failed to deliver even after years of time and billions of dollars invested?']","['Uber', 'after a collision', 'IBM Watson']"
2017,block cipher,Limitations,"Machine learning has been used as a strategy to update the evidence related to systematic review and increased reviewer burden related to the growth of biomedical literature. While it has improved with training sets, it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research themselves.","Machine learning has been used as a strategy to update the evidence related to systematic review and increased reviewer burden related to the growth of biomedical literature. While it has improved with training sets, it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research themselves.","[' Machine learning has been used to update the evidence related to what?', ' What has increased reviewer burden related to the growth of biomedical literature?', ' How has machine learning improved with training sets?', ' To reduce the workload without limiting the necessary sensitivity for the findings research themselves?']","['systematic review', 'Machine learning', 'it has not yet developed sufficiently to reduce the workload burden without limiting the necessary sensitivity for the findings research themselves', 'Machine learning']"
2018,block cipher,Model assessments,"Classification of machine learning models can be validated by accuracy estimation techniques like the holdout method, which splits the data in a training and test set (conventionally 2/3 training set and 1/3 test set designation) and evaluates the performance of the training model on the test set. In comparison, the K-fold-cross-validation method randomly partitions the data into K subsets and then K experiments are performed each respectively considering 1 subset for evaluation and the remaining K-1 subsets for training the model. In addition to the holdout and cross-validation methods, bootstrap, which samples n instances with replacement from the dataset, can be used to assess model accuracy.","Classification of machine learning models can be validated by accuracy estimation techniques like the holdout method, which splits the data in a training and test set (conventionally 2/3 training set and 1/3 test set designation) and evaluates the performance of the training model on the test set. In comparison, the K-fold-cross-validation method randomly partitions the data into K subsets and then K experiments are performed each respectively considering 1 subset for evaluation and the remaining K-1 subsets for training the model.","[' What can be validated by accuracy estimation techniques like the holdout method?', ' What splits the data in a training and test set and evaluates the performance of the training model on the test set?', ' What method randomly partitions the data into K subsets?', ' What is performed each considering 1 subset for evaluation and the remaining K-1 subset to train the model?']","['Classification of machine learning models', 'holdout method', 'K-fold-cross-validation', 'K experiments']"
2019,block cipher,Model assessments,"In addition to overall accuracy, investigators frequently report sensitivity and specificity meaning True Positive Rate (TPR) and True Negative Rate (TNR) respectively. Similarly, investigators sometimes report the false positive rate (FPR) as well as the false negative rate (FNR). However, these rates are ratios that fail to reveal their numerators and denominators. The total operating characteristic (TOC) is an effective method to express a model's diagnostic ability. TOC shows the numerators and denominators of the previously mentioned rates, thus TOC provides more information than the commonly used receiver operating characteristic (ROC) and ROC's associated area under the curve (AUC).","In addition to overall accuracy, investigators frequently report sensitivity and specificity meaning True Positive Rate (TPR) and True Negative Rate (TNR) respectively. Similarly, investigators sometimes report the false positive rate (FPR) as well as the false negative rate (FNR).","[' What do investigators often report in addition to overall accuracy?', ' What are TPR and TNR?']","['sensitivity and specificity', 'True Positive Rate (TPR) and True Negative Rate']"
2020,block cipher,Ethics,"Machine learning poses a host of ethical questions. Systems which are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitizing cultural prejudices. For example, in 1988, the UK's Commission for Racial Equality found that St. George's Medical School had been using a computer program trained from data of previous admissions staff and this program had denied nearly 60 candidates who were found to be either women or had non-European sounding names. Using job hiring data from a firm with racist hiring policies may lead to a machine learning system duplicating the bias by scoring job applicants by similarity to previous successful applicants. Responsible collection of data and documentation of algorithmic rules used by a system thus is a critical part of machine learning.
","Machine learning poses a host of ethical questions. Systems which are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitizing cultural prejudices.","[' Machine learning poses a host of ethical questions.', ' What may systems trained on datasets collected with biases exhibit upon use?']","['Machine learning poses a host of ethical questions. Systems which are trained on datasets collected with biases may exhibit these biases upon use (algorithmic bias), thus digitizing cultural prejudices.', 'digitizing cultural prejudices']"
2021,block cipher,Ethics,"AI can be well-equipped to make decisions in technical fields, which rely heavily on data and historical information. These decisions rely on objectivity and logical reasoning. Because human languages contain biases, machines trained on language corpora will necessarily also learn these biases.","AI can be well-equipped to make decisions in technical fields, which rely heavily on data and historical information. These decisions rely on objectivity and logical reasoning.","[' What can AI be well-equipped to make in technical fields?', ' What rely heavily on data and historical information?', ' Decisions rely on what?']","['decisions', 'technical fields', 'objectivity and logical reasoning']"
2022,block cipher,Ethics,"Other forms of ethical challenges, not related to personal biases, are seen in health care. There are concerns among health care professionals that these systems might not be designed in the public's interest but as income-generating machines. This is especially true in the United States where there is a long-standing ethical dilemma of improving health care, but also increasing profits. For example, the algorithms could be designed to provide patients with unnecessary tests or medication in which the algorithm's proprietary owners hold stakes. There is  potential for machine learning in health care to provide professionals an additional tool to diagnose, medicate, and plan recovery paths for patients, but this requires these biases to be mitigated.","Other forms of ethical challenges, not related to personal biases, are seen in health care. There are concerns among health care professionals that these systems might not be designed in the public's interest but as income-generating machines.","[' What are other forms of ethical challenges seen in health care?', ' There are concerns among health care professionals that these systems might not be designed in what?']","['not related to personal biases', ""the public's interest""]"
